"","TITLE","STARTYEAR","RELEASE_DATE_TXT","RUNTIME","PRODUCTION_COMPANIES","POPULARITY","DIRECTOR_NAME","DIRECTOR_GENDER","ACTOR1_NAME","ACTOR1_GENDER","ACTOR2_NAME","ACTOR2_GENDER","AVERAGERATING","NUMVOTES","BUDGET","REVENUE","VOTE_COUNT","VOTE_AVERAGE","ML_RCOUNT","ML_RATING","REVENUElog","drama","romance","thriller","comedy","sci-fi","adventure","animation","children","imax","musical","action","mystery","crime","war","western","fantasy","horror","documentary","film-noir","NO_GENRE"
"15740","Fires Within",1991,"28/06/1991",86,"Metro-Goldwyn-Mayer (MGM)",0.07096,"Gillian Armstrong",1,"Jimmy Smits",2,"Greta Scacchi",1,4.8,380,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15741","Salk?m Han?m'?n Taneleri",1999,"19/11/1999",133,"none",0.000145,"Tomris Giritlio?lu",0,"Zuhal Olcay",1,"Hülya Av?ar",0,6.5,1199,0,0,1,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"15742","Yellowstone Kelly",1959,"11/11/1959",91,"Warner Bros.",0.074497,"Gordon Douglas",2,"Clint Walker",2,"Edd Byrnes",2,6.6,905,0,0,3,5.5,1,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"15743","Language of Love",1969,"02/10/1969",98,"Swedish Film Production (SFP)",0.444628,"Torgny Wickman",0,"none",0,"Inge Hegeler",0,4.9,225,0,0,3,4.3,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"15744","Avetik",1992,"04/04/1992",80,"none",1.7e-05,"Don Askarian",0,"none",0,"none",0,7.1,112,0,0,3,10,2,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15745","Specter of the Rose",1946,"05/07/1946",90,"Republic Pictures",0.001206,"Ben Hecht",2,"Judith Anderson",1,"Michael Chekhov",2,5.9,187,0,0,3,4.3,1,1.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15746","The Householder",1963,"20/10/1963",100,"Merchant Ivory Productions",0.000512,"James Ivory",2,"Shashi Kapoor",2,"Leela Naidu",1,6.9,306,0,0,0,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15747","A Woman's Devotion",1956,"16/11/1956",88,"Republic Pictures (I)",0.093087,"Paul Henreid",2,"Ralph Meeker",2,"Janice Rule",1,6.5,193,0,0,3,3.2,1,1.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"15748","Tracking Down Maggie",1994,"01/01/1994",87,"none",0.000293,"Nick Broomfield",2,"none",0,"none",0,6.8,175,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"15749","The Last Round",1976,"30/12/1976",0,"none",0.00119,"Stelvio Massi",2,"Luc Merenda",2,"Carlos Monzon",0,6.5,160,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"15750","Nick the Sting",1976,"14/09/1976",94,"none",0.135674,"Fernando Di Leo",0,"Luc Merenda",2,"Lee J. Cobb",2,6.1,140,0,0,1,10,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"15751","Pendulum",1969,"17/02/1969",102,"Columbia Pictures Corporation",0.01163,"George Schaefer",0,"none",0,"George Peppard",2,6.2,308,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15752","Rain or Shine",1930,"15/08/1930",86,"Columbia Pictures Corporation",0.005055,"Frank Capra",0,"Joe Cook",0,"Louise Fazenda",1,5.7,309,0,0,2,3.5,1,3.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15753","No Turning Back",2001,"21/06/2002",101,"none",0.093685,"Jesus Nebot",2,"none",0,"Jesus Nebot",2,5.8,298,0,0,0,0,4,2.375,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15754","Stranger in My House",1999,"01/01/1999",94,"World International Network (WIN)",0.336502,"Joe Cacaci",2,"Lindsay Crouse",1,"Zoe McLellan",1,5.5,301,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15755","Tik Tik Tik",1981,"07/11/1981",0,"none",0.009,"P. Bharathiraja",2,"none",0,"Kamal Haasan",2,7,218,0,0,0,0,1,3.5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"15756","Hurricane",1979,"12/04/1979",120,"none",0.008978,"Jan Troell",2,"Jason Robards",2,"Mia Farrow",0,4.6,505,0,0,2,3.5,1,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"15757","St. Roz",2010,"16/09/2010",78,"Lamport-Sheppard Entertainment",0.258622,"Gregory Sheppard",0,"Rachel Wilson",1,"Victoria Snow",1,6,58,0,0,0,0,1,2.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"15758","A Separate Peace",1972,"27/09/1972",104,"none",1e-04,"Larry Peerce",2,"John Heyl",0,"Parker Stevenson",2,5.2,423,0,0,2,3,1,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15759","Roughly Speaking",1945,"31/01/1945",117,"Warner Bros.",0.017309,"Michael Curtiz",0,"Rosalind Russell",1,"Jack Carson",2,6.9,576,0,0,1,0,1,3.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15760","Välkommen till festen",1997,"25/12/1997",88,"SVT Drama",0.000209,"Ella Lemhagen",0,"Charlotte Ståhlberg",0,"Fredrik Beckman",0,4.6,158,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15761","West Side Story",1961,"18/10/1961",152,"United Artists",2.709804,"Robert Wise",2,"Natalie Wood",1,"Richard Beymer",2,7.5,92254,15.607270193859,43656822,352,7,8547,3.75207675207675,17.5918701396038,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"15762","Fletch",1985,"31/05/1985",98,"Universal Pictures",0.95143,"Michael Ritchie",2,"Chevy Chase",2,"Joe Don Baker",2,6.9,45744,0,0,198,6.8,6094,3.46069904824417,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"15763","The Indian in the Cupboard",1995,"14/07/1995",96,"Paramount Pictures",1.09375,"Frank Oz",2,"Hal Scardino",2,"Litefoot",2,6,25044,17.6221730699568,0,118,5.8,5960,3.09588926174497,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"15764","Planet of the Apes",1968,"07/02/1968",112,"Twentieth Century Fox Film Corporation",4.887039,"Franklin J. Schaffner",2,"Charlton Heston",2,"Roddy McDowall",2,8,160559,15.5733686479304,33395426,839,7.5,13132,3.62519037465733,17.3239295324054,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"15765","Gothika",2003,"21/11/2003",98,"Columbia Pictures Corporation",4.822406,"Mathieu Kassovitz",2,"Halle Berry",1,"Robert Downey Jr.",2,5.8,103527,17.5043900370782,141591324,581,5.8,2659,2.88360285821738,18.7684554732229,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"15766","Corrina, Corrina",1994,"12/08/1994",115,"New Line Cinema",1.169907,"Jessie Nelson",1,"Whoopi Goldberg",1,"Ray Liotta",2,6.6,11867,0,0,72,6.2,3322,3.30493678506924,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15767","The Mighty",1998,"23/10/1998",100,"Miramax Films",1.413355,"Peter Chelsom",2,"Sharon Stone",1,"Elden Henson",2,7.3,12023,0,0,44,7,908,3.57819383259912,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15768","Six Days Seven Nights",1998,"12/06/1998",98,"Caravan Pictures",2.262241,"Ivan Reitman",2,"Harrison Ford",2,"Anne Heche",1,5.8,70492,18.0640058142993,164000000,302,5.6,4927,2.83600568297138,18.915376991886,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15769","The Best Years of Our Lives",1946,"25/12/1946",172,"Samuel Goldwyn Company, The",0.639008,"William Wyler",2,"Fredric March",2,"Myrna Loy",1,8,55263,14.557448378884,23650000,134,7.5,1857,4.07700592353258,16.9788737151855,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"15770","Jason and the Argonauts",1963,"19/06/1963",104,"Columbia Pictures Corporation",0.719896,"Don Chaffey",2,"Todd Armstrong",2,"Nancy Kovack",1,7.3,22536,13.8155115579638,0,127,7.2,793,3.50567465321564,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"15771","In Search of a Midnight Kiss",2007,"27/04/2007",90,"none",0.192497,"Alex Holdridge",0,"Scoot McNairy",2,"Sara Simmonds",1,7.2,7834,10.1266711030504,0,26,6.4,173,3.72543352601156,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15772","Legend",1985,"19/07/1985",94,"Universal Studios",2.649588,"Ridley Scott",2,"Tom Cruise",2,"Mia Sara",1,6.5,57404,17.0343864228325,15502112,254,6.2,3139,3.2754061803122,16.556486895179,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"15773","Dead Man on Campus",1998,"21/08/1998",96,"Paramount Pictures",0.802348,"Alan Cohn",2,"Tom Everett Scott",2,"Mark-Paul Gosselaar",2,6.1,13187,0,0,48,5.5,1036,2.71090733590734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15774","Midnight in the Garden of Good and Evil",1997,"21/11/1997",155,"Warner Bros.",0.512791,"Clint Eastwood",2,"John Cusack",2,"Kevin Spacey",2,6.6,35815,17.3708586480251,25105255,148,6.3,4366,3.25400824553367,17.0385877845708,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"15775","Norma Rae",1979,"02/03/1979",110,"Twentieth Century Fox Film Corporation",0.281586,"Martin Ritt",2,"Sally Field",1,"Beau Bridges",2,7.3,9871,0,22228000,30,6.9,1122,3.68137254901961,16.9168633583703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15776","Hype!",1996,"08/11/1996",84,"Helvey-Pray Production",0.116477,"Doug Pray",2,"none",0,"Valerie M. Agnew",0,7.7,2249,0,0,11,6.6,350,3.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"15777","Crips and Bloods: Made in America",2008,"01/01/2008",93,"none",0.044343,"Stacy Peralta",2,"Forest Whitaker",2,"none",0,6.9,2609,0,0,12,7,51,3.44117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"15778","Ben-Hur: A Tale of the Christ",1925,"30/12/1925",143,"Metro-Goldwyn-Mayer (MGM)",0.46871,"Fred Niblo",2,"Ramon Novarro",2,"Francis X. Bushman",2,7.8,6981,15.1764873675101,9000000,19,7.2,684,3.68640350877193,16.0127352464116,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15779","Angel Baby",1995,"09/09/1995",105,"Astral Films, Australian Film Commission, The",0.36907,"Michael Rymer",2,"John Lynch",2,"Jacqueline McKenzie",1,7,1291,0,0,2,7.5,297,3.41750841750842,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15780","The Wedding Date",2005,"04/02/2005",88,"26 Films",1.233469,"Clare Kilner",1,"Debra Messing",1,"Dermot Mulroney",2,6.2,46820,16.5235608257331,47175038,213,6.1,969,3.27760577915377,17.6693754759276,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15781","The Hills Have Eyes",1977,"22/07/1977",89,"Blood Relations Co.",0.677636,"Wes Craven",2,"none",0,"Martin Speer",2,6.3,28270,12.345838935722,25000000,130,6.1,421,3.00593824228029,17.0343864228325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"15782","Love Jones",1997,"14/03/1997",104,"New Line Cinema",0.589214,"Theodore Witcher",2,"Larenz Tate",2,"Nia Long",1,7.5,3681,16.1180957509583,0,11,8.1,328,3.3109756097561,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15783","Whatever It Takes",2000,"31/03/2000",94,"Columbia Pictures Corporation",0.713203,"David Raynr",0,"Jodi Lyn O'Keefe",1,"Shane West",2,5.5,9461,16.5235608257331,9902115,36,5,371,2.75471698113208,16.10825902964,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15784","Gulliver's Travels",1939,"10/11/1939",76,"Paramount Pictures",0.742676,"Dave Fleischer",2,"none",0,"Lanny Ross",0,6.7,3685,0,0,22,6.3,640,3.31875,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"15785","The Ipcress File",1965,"18/03/1965",109,"The Rank Organisation",0.948692,"Sidney J. Furie",2,"Michael Caine",2,"Nigel Green",2,7.2,13174,0,0,77,6.8,733,3.82401091405184,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15786","Three Seasons",1999,"30/04/1999",105,"October Films",0.078215,"Tony Bui",0,"Harvey Keitel",2,"??n D??ng",2,7.2,2995,0,0,7,6.8,344,3.80377906976744,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15787","Scrooge",1970,"05/11/1970",113,"Cinema Center Films",1.772464,"Ronald Neame",2,"Albert Finney",0,"Edith Evans",0,7.5,8711,0,0,34,6.5,220,3.56590909090909,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"15788","Revolver",2005,"11/09/2005",115,"Destination Films",2.355452,"Guy Ritchie",2,"Jason Statham",2,"Ray Liotta",2,6.4,87062,0,0,388,6.3,908,3.47191629955947,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"15789","Meet John Doe",1941,"12/03/1941",122,"Warner Bros.",1.243113,"Frank Capra",0,"Barbara Stanwyck",1,"Gary Cooper",2,7.7,11455,0,0,48,7.3,909,3.81848184818482,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15790","Porky's 3: Revenge",1985,"22/03/1985",92,"SLM Production Group",1.185388,"James Komack",2,"Dan Monahan",0,"Wyatt Knight",0,4.8,7440,16.0127352464116,20518905,43,5,728,2.06456043956044,16.8368572630055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15791","Dr. Goldfoot and the Bikini Machine",1965,"06/11/1965",88,"American International Pictures (AIP)",0.405341,"Norman Taurog",2,"Vincent Price",2,"Frankie Avalon",2,5.1,1927,0,0,19,6.1,72,2.52083333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15792","The Dust Factory",2004,"01/01/2004",99,"none",0.17504,"Eric Small",2,"Armin Mueller-Stahl",2,"Hayden Panettiere",1,6,1489,0,0,8,4.5,21,2.83333333333333,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"15793","Heart Condition",1990,"02/02/1990",100,"New Line Cinema",0.84858,"James D. Parriott",0,"Bob Hoskins",2,"Denzel Washington",2,5.6,3137,0,4100000,23,4.9,135,2.67407407407407,15.2264977755769,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15794","Blue Collar",1978,"10/02/1978",114,"Universal Pictures",0.71445,"Paul Schrader",0,"Richard Pryor",2,"Harvey Keitel",2,7.5,6639,0,0,29,7.2,317,3.68611987381703,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"15795","Great Expectations",1946,"26/12/1946",118,"Cineguild",0.615649,"David Lean",2,"John Mills",2,"Anthony Wager",2,7.8,21093,0,0,61,7.1,483,3.76708074534162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15796","Where’s Poppa?",1970,"10/11/1970",82,"The Where's Poppa Company",0.529738,"Carl Reiner",2,"George Segal",2,"Ruth Gordon",1,6.6,1599,0,0,10,6.6,94,3.56914893617021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15797","Simon Magus",1999,"17/02/1999",101,"none",0.000252,"Ben Hopkins",2,"Noah Taylor",2,"none",0,6.9,494,0,0,1,10,21,2.97619047619048,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"15798","Nice Dreams",1981,"24/07/1981",88,"Columbia Pictures",1.64963,"Tommy Chong",2,"Cheech Marin",2,"Tommy Chong",2,6.2,6741,0,0,35,6.6,461,2.96420824295011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15799","The Fantasticks",2000,"27/12/1995",86,"Sullivan Street Productions",0.13089,"Michael Ritchie",2,"Joel Gray",0,"Brad Sullivan",0,5.6,1088,16.1180957509583,0,5,7,82,2.94512195121951,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"15800","Cheech & Chong's Next Movie",1980,"18/07/1980",99,"Universal Pictures",1.329832,"Tommy Chong",2,"Cheech Marin",2,"Tommy Chong",2,6.1,11395,0,41675194,61,6.4,480,2.834375,17.5454166656544,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15801","Dead End",1937,"27/08/1937",93,"Samuel Goldwyn Company, The",1.135863,"William Wyler",2,"Sylvia Sidney",1,"Joel McCrea",2,7.3,5915,12.6115410869661,0,17,7.1,92,3.46739130434783,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"15802","Silver Bullet",1985,"11/10/1985",95,"Paramount Pictures",0.921653,"Daniel Attias",0,"Gary Busey",2,"Everett McGill",2,6.4,22677,0,0,110,6.1,470,2.91702127659574,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"15803","The Children's Hour",1961,"01/01/1961",107,"The Mirisch Corporation",0.84517,"William Wyler",2,"Audrey Hepburn",0,"Shirley MacLaine",1,7.8,13721,0,0,65,7.5,295,3.72542372881356,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15804","Man's Best Friend",1993,"19/11/1993",97,"New Line Cinema",0.893098,"John Lafia",2,"Ally Sheedy",1,"Lance Henriksen",2,5.2,3885,15.607270193859,12974636,24,5.6,110,2.36818181818182,16.3785070097463,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"15805","This Gun for Hire",1942,"13/05/1942",81,"Paramount Pictures",0.119788,"Frank Tuttle",2,"Veronica Lake",1,"Robert Preston",2,7.5,7930,0,0,27,7.1,225,3.76444444444444,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"15806","Gross Anatomy",1989,"20/10/1989",109,"Sandollar Productions",0.534287,"Thom Eberhardt",2,"Matthew Modine",2,"Christine Lahti",1,6.2,3433,0,0,22,5.9,319,3.04858934169279,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15807","East Side, West Side",1949,"22/12/1949",108,"Metro-Goldwyn-Mayer (MGM)",0.011851,"Mervyn LeRoy",2,"Barbara Stanwyck",1,"James Mason",2,6.9,1728,0,0,2,7.8,9,3.05555555555556,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"15808","The House on 56th Street",1933,"23/12/1933",68,"Warner Bros.",0.033372,"Robert Florey",2,"Kay Francis",1,"Ricardo Cortez",2,6.5,533,0,0,1,8,4,3.125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15809","Fashions of 1934",1934,"14/02/1934",78,"First National Pictures",0.000671,"William Dieterle",0,"William Powell",2,"Bette Davis",1,6.8,1269,0,0,4,5.3,3,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15810","Men with Brooms",2002,"20/09/2002",102,"none",0.701274,"Paul Gross",2,"Paul Gross",2,"Molly Parker",1,5.7,4143,15.8304137118399,4245870,7,4.5,212,3.12735849056604,15.2614575392482,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15811","Stage Door",1937,"08/10/1937",92,"RKO Radio Pictures",0.3186,"Gregory La Cava",2,"Katharine Hepburn",1,"Ginger Rogers",1,7.7,7274,0,0,14,6,169,3.87278106508876,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15812","Sleepaway Camp II: Unhappy Campers",1988,"31/10/1988",80,"Double Helix Films",1.209665,"Michael A. Simpson",2,"Pamela Springsteen",1,"Renée Estevez",0,5.7,9662,0,0,47,5.9,30,2.73333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"15813","Jesse James",1939,"14/01/1939",106,"Twentieth Century Fox Film Corporation",0.638995,"Henry King",2,"Tyrone Power",2,"Henry Fonda",2,7,3785,14.2855148122098,0,15,6.1,52,3.19230769230769,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"15814","A Man Called Peter",1955,"31/03/1955",119,"Twentieth Century Fox Film Corporation",0.243312,"Henry Koster",2,"Richard Todd",2,"Jean Peters",1,7.1,902,0,0,4,6.1,7,3.71428571428571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15815","The Story of Vernon and Irene Castle",1939,"29/03/1939",93,"RKO Radio Pictures",0.444766,"H. C. Potter",0,"Fred Astaire",2,"Ginger Rogers",1,6.9,2171,0,0,9,7,19,3.07894736842105,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"15816","Westward Ho",1935,"19/08/1935",61,"Paul Malvern Productions",0.092831,"Robert N. Bradbury",2,"John Wayne",2,"Sheila Bromley",1,5.7,411,0,0,4,6,2,2.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"15817","Kingdom of the Spiders",1977,"24/08/1977",97,"Arachnid Productions Ltd.",1.04353,"John 'Bud' Cardos",0,"William Shatner",2,"Tiffany Bolling",1,5.8,4306,13.1223653774023,17000000,30,5.7,92,2.60869565217391,16.648723960844,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"15818","End of the Century: The Story of The Ramones",2003,"19/01/2003",110,"Magnolia Pictures",0.012032,"Michael Gramaglia",0,"Marky Ramone",0,"Johnny Ramone",0,8,3428,0,0,11,8,68,3.54411764705882,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"15819","China Seas",1935,"16/08/1935",87,"Metro-Goldwyn-Mayer (MGM)",0.555679,"Tay Garnett",2,"Clark Gable",2,"Jean Harlow",1,7,2159,0,0,6,5.8,18,3.22222222222222,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"15820","Midnight Dancers",1994,"09/09/1994",100,"First Run Features",0.01891,"Mel Chionglo",0,"Alex del Rosario",0,"Soxy Topacio",0,5.5,256,0,0,0,0,99,3.35353535353535,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15821","Demon Seed",1977,"07/04/1977",94,"Metro-Goldwyn-Mayer (MGM)",0.354355,"Donald Cammell",2,"Julie Christie",1,"Fritz Weaver",2,6.3,7787,0,0,52,5.9,81,3.09259259259259,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"15822","Before Stonewall",1984,"15/09/1984",87,"Center for the Study of Filmed History",0.000315,"Greta Schiller",0,"none",0,"Red Jordan Arobateau",0,7.6,790,0,0,5,6.1,10,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"15823","Feet First",1930,"08/11/1930",91,"The Harold Lloyd Corporation",0.063904,"Clyde Bruckman",2,"none",0,"Harold Lloyd",2,6.7,922,0,0,1,0,6,3.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15824","The Beach Boys: An American Band",1985,"22/11/1985",103,"none",0.133215,"Malcolm Leo",0,"Brian Wilson",2,"Dennis Wilson",2,7.2,265,0,0,1,8,2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"15825","The FBI Story",1959,"01/10/1959",149,"Warner Bros.",0.294605,"Mervyn LeRoy",2,"James Stewart",2,"Vera Miles",1,6.6,2815,0,0,6,4.3,17,2.82352941176471,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"15826","Jailhouse Rock",1957,"08/11/1957",96,"Metro-Goldwyn-Mayer (MGM)",0.86916,"Richard Thorpe",2,"Elvis Presley",2,"Judy Tyler",1,6.6,7380,0,0,27,5.7,50,2.86,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"15827","Smiling Fish & Goat On Fire",1999,"16/09/1999",90,"none",0.000143,"Kevin Jordan",2,"Derick Martini",2,"Amy Hathaway",1,7.7,2661,0,0,1,7,91,3.15384615384615,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15828","The Same River Twice",2003,"17/01/2003",78,"none",0.000347,"Robb Moss",0,"none",0,"none",0,7.2,268,0,0,2,7,25,3.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"15829","Hell Drivers",1957,"23/07/1957",108,"The Rank Organisation",0.399023,"Cy Endfield",0,"Stanley Baker",2,"Herbert Lom",2,7.2,2666,0,0,10,6.7,10,3.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15830","The Party at Kitty and Stud's",1970,"10/02/1970",71,"Stallion Releasing Inc.",0.419967,"Morton Lewis",0,"Sylvester Stallone",2,"Henrietta Holm",0,2.6,2057,8.5173931714189,0,16,3.2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"15831","Crazy Love",2007,"22/11/2007",92,"none",0.051921,"Dan Klores",2,"none",0,"none",0,7.1,2341,0,0,8,6.6,74,3.47972972972973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"15832","Wrestling Ernest Hemingway",1993,"17/12/1993",123,"Warner Bros.",0.13175,"Randa Haines",1,"Robert Duvall",2,"Richard Harris",2,7.1,2739,0,278720,6,5.8,19,3.44736842105263,12.5379665604699,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15833","Charlie Chan in Shanghai",1935,"14/10/1935",71,"Fox Film Corporation",0.209163,"James Tinling",2,"Warner Oland",2,"Irene Hervey",1,7.1,1280,0,0,8,7,11,2.54545454545455,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"15834","The Princess and the Pirate",1944,"10/11/1944",94,"Samuel Goldwyn Company, The",0.191111,"David Butler",2,"Bob Hope",2,"Virginia Mayo",1,7,1771,0,0,4,6.5,15,3.2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
