"MOVIEID","DRAMA","ROMANCE","THRILLER","COMEDY","SCI_FI","ADVENTURE","ANIMATION","CHILDREN","IMAX","MUSICAL","ACTION","MYSTERY","CRIME","WAR","WESTERN","FANTASY","HORROR","DOCUMENTARY","FILM_NOIR","NO_GENRE"
141578,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
148326,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
149971,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150918,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
151917,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
159841,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
163262,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
172787,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
182831,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
194072,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
194270,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
208691,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
117,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
247,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
290,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
318,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
431,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
493,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
647,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
858,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1084,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1179,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1213,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1227,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1411,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1464,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
1873,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1945,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2130,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2194,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2329,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2922,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3147,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3198,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3304,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3362,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3418,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3435,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3683,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3735,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3783,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4218,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4239,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4406,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4695,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4830,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5627,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5748,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5954,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5956,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5989,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6051,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6073,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6077,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6288,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6796,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6852,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6870,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7056,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7112,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7160,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8042,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8044,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8341,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8491,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8507,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8751,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8768,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25773,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25788,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25818,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25828,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25943,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
26167,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26175,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26304,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
26334,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30712,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
32371,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
33166,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33914,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
34271,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37741,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39292,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39369,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
41863,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
43177,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
44665,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
47484,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
47566,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
51486,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52495,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
54833,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
54997,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
55290,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
55652,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
56015,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
59832,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
63082,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
65091,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
68044,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
69072,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
71096,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71243,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
71795,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
74588,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80224,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80494,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
86206,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
93399,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
97196,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
102845,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
106916,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
108813,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
110820,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
110887,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113495,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
113553,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
116012,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
117644,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
117670,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
118774,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
118868,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
120266,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
121511,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
121594,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
121628,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
121735,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
121991,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
122167,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
122427,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
123679,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
124745,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
125293,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
125489,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
127433,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
127567,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
128179,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
128999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
129356,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
129432,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
129792,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
131011,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
131566,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
131630,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
132846,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
142414,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
143906,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
152427,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
152511,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
152539,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
155338,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
157284,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
159319,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
160307,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
160776,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
161430,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
162046,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
162272,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
163256,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
164999,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
166253,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
167940,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
168522,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
168814,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
174689,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
174727,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
175245,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
178823,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
179133,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
184903,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
190223,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
191529,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
191821,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
193699,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
195139,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
204864,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
206857,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
101,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
950,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1125,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1234,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1963,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2502,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2580,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2987,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0
3632,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3868,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4027,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4799,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4863,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4954,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5110,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5602,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5603,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6662,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6663,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7028,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7073,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7832,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7833,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7834,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7920,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8033,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8596,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34063,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42197,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42548,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42705,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49412,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51255,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
63283,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
72226,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
99251,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
111107,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
121352,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
123014,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
124198,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
131644,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
132782,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
134513,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
137743,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
138852,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
143643,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
149910,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
156846,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
178779,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
179939,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
192511,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
778,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
970,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1271,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2289,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2973,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4085,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4410,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5991,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6724,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6990,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7126,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
7415,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7831,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7835,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
26072,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
31952,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
32469,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
69744,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
79855,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
91286,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
105593,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
117190,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
120303,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
147302,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
163414,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
170421,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
172251,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
47,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
190,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
480,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
541,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
733,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
904,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
908,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
930,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
931,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
968,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1061,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1212,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1240,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1343,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1356,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1374,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1610,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2118,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2187,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2204,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2206,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2210,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2288,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2353,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2550,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2664,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2841,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2916,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2947,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2948,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2949,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2983,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2993,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3044,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3203,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3204,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3527,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3634,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3635,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3703,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3706,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3726,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3849,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3984,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4553,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4833,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4927,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4966,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5062,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5352,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5418,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5544,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
